price,miles,year,previous_owners,body_type,engine,doors,seats,brand,model,age,brand_freq,model_freq,body_type_freq,service_history_True,gearbox_Manual,fuel_type_Diesel Hybrid,fuel_type_Electric,fuel_type_Petrol,fuel_type_Petrol Hybrid,fuel_type_Petrol Plug-in Hybrid,emission_class_Euro 2,emission_class_Euro 3,emission_class_Euro 4,emission_class_Euro 5,emission_class_Euro 6,emission_class_Unknown
2995,61038,2007,0.0,Hatchback,1.8,5.0,5.0,Vauxhall,Astra,16,0.14907688068338384,0.041884816753926704,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
10895,74000,2015,0.0,Hatchback,1.5,5.0,5.0,BMW,1 Series,8,0.07357398732433178,0.012675668228162029,0.618627721135299,False,True,False,False,False,False,False,False,False,False,False,True,False
7750,91350,2014,2.0,Estate,1.6,5.0,5.0,Volkswagen,Passat,9,0.07467621934417194,0.005786718104160926,0.04684486084320749,False,True,False,False,False,False,False,False,False,False,True,False,False
15000,109000,2015,0.0,Hatchback,1.6,5.0,5.0,BMW,4 SERIES,8,0.07357398732433178,0.0005511160099200882,0.618627721135299,False,False,False,False,False,False,False,False,False,False,False,True,False
3450,61843,2010,2.0,Hatchback,1.5,5.0,5.0,Citroen,C3,13,0.025626894461284102,0.006888950124001102,0.618627721135299,True,True,False,False,True,False,False,False,False,False,True,False,False
13995,106000,2019,2.0,Hatchback,1.2,5.0,5.0,Mercedes-Benz,A Class,4,0.04519151281344723,0.010471204188481676,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
8950,82856,2014,5.0,Saloon,1.6,5.0,5.0,Mercedes-Benz,E Class,9,0.04519151281344723,0.00606227610912097,0.09947643979057591,False,False,False,False,False,False,False,False,False,False,True,False,False
5500,62000,2015,4.0,Estate,1.6,5.0,5.0,Dacia,Logan MCV,8,0.0038578120694406173,0.0005511160099200882,0.04684486084320749,False,True,False,False,False,False,False,False,False,False,True,False,False
2500,136842,2014,1.0,Estate,1.0,5.0,5.0,Vauxhall,Astra,9,0.14907688068338384,0.041884816753926704,0.04684486084320749,False,True,False,False,False,False,False,False,False,False,False,True,False
2995,61038,2007,0.0,Hatchback,1.6,5.0,5.0,Vauxhall,Astra,16,0.14907688068338384,0.041884816753926704,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
3995,87986,2010,0.0,Convertible,1.5,5.0,5.0,Fiat,500C,13,0.028658032515844586,0.005511160099200882,0.029760264535684762,False,True,False,False,True,False,False,False,False,False,True,False,False
5995,105000,2010,3.0,Estate,1.6,5.0,5.0,Audi,A4 Avant,13,0.03968035271424635,0.0008266740148801323,0.04684486084320749,False,False,False,False,False,False,False,False,False,False,True,False,False
3285,46477,2011,0.0,Hatchback,1.5,5.0,5.0,Peugeot,107,12,0.06530724717553045,0.003306696059520529,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
4995,54496,2011,0.0,Hatchback,1.6,5.0,5.0,Fiat,500,12,0.028658032515844586,0.011848994213281895,0.618627721135299,True,True,False,False,True,False,False,False,False,False,True,False,False
1895,108000,2011,2.0,Hatchback,1.2,5.0,5.0,Fiat,Panda,12,0.028658032515844586,0.0013777900248002205,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
2995,93125,2009,0.0,SUV,1.6,5.0,5.0,KIA,Sportage,14,0.02149352438688344,0.009093414163681455,0.12427666023697989,True,True,False,False,False,False,False,False,False,True,False,False,False
2490,141000,2006,0.0,SUV,1.5,5.0,5.0,Nissan,X-trail,17,0.0487737668779278,0.002480022044640397,0.12427666023697989,False,True,False,False,False,False,False,False,False,True,False,False,False
5495,95000,2013,5.0,Estate,1.6,5.0,5.0,Volkswagen,Golf,10,0.07467621934417194,0.014604574262882336,0.04684486084320749,False,True,False,False,False,False,False,False,False,False,True,False,False
2495,106000,2010,5.0,Hatchback,1.6,5.0,5.0,Citroen,DS3,13,0.025626894461284102,0.0013777900248002205,0.618627721135299,False,True,False,False,False,False,False,False,False,False,True,False,False
1695,80147,2002,0.0,Hatchback,1.6,5.0,5.0,Honda,Jazz,21,0.029484706530724717,0.0074400661339211905,0.618627721135299,False,True,False,False,True,False,False,False,True,False,False,False,False
2150,100000,2010,0.0,Hatchback,1.6,5.0,5.0,Peugeot,107,13,0.06530724717553045,0.003306696059520529,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
2250,52200,2007,0.0,Hatchback,1.6,5.0,5.0,Vauxhall,Vectra,16,0.14907688068338384,0.003306696059520529,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
3995,87986,2010,0.0,Convertible,1.6,5.0,5.0,Fiat,500C,13,0.028658032515844586,0.005511160099200882,0.029760264535684762,False,True,False,False,True,False,False,False,False,False,True,False,False
2995,79011,2007,0.0,Hatchback,1.5,5.0,5.0,Vauxhall,Corsa,16,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
4195,112207,2014,1.0,Hatchback,1.6,5.0,5.0,Hyundai,I30,9,0.025626894461284102,0.0008266740148801323,0.618627721135299,False,True,False,False,False,False,False,False,False,False,True,False,False
6595,50181,2013,2.0,Hatchback,1.0,5.0,5.0,Ford,Fiesta,10,0.1118765500137779,0.0349958666299256,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
5450,81000,2011,6.0,Hatchback,1.0,5.0,5.0,Audi,A3,12,0.03968035271424635,0.011297878203361807,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
8900,94000,2015,5.0,Saloon,1.0,5.0,5.0,Jaguar,XF,8,0.008266740148801324,0.0035822540644805732,0.09947643979057591,False,False,False,False,False,False,False,False,False,False,True,False,False
11490,104000,2015,0.0,Saloon,1.6,5.0,5.0,BMW,BMW 5 Series,8,0.07357398732433178,0.0002755580049600441,0.09947643979057591,False,False,False,False,False,False,False,False,False,False,False,False,True
1495,102000,2009,0.0,Hatchback,1.6,5.0,5.0,Fiat,Panda,14,0.028658032515844586,0.0013777900248002205,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
3990,47801,2009,0.0,Hatchback,1.0,5.0,5.0,Toyota,Yaris,14,0.05235602094240838,0.02204464039680353,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
7447,125000,2019,1.0,Hatchback,1.2,5.0,5.0,Vauxhall,Insignia Grand Sport,4,0.14907688068338384,0.0008266740148801323,0.618627721135299,False,True,False,False,False,False,False,False,False,False,False,True,False
8145,40000,2013,0.0,Hatchback,1.6,5.0,5.0,BMW,1 Series,10,0.07357398732433178,0.012675668228162029,0.618627721135299,True,True,False,False,False,False,False,False,False,False,True,False,False
3995,99000,2013,2.0,Hatchback,1.6,5.0,5.0,Toyota,Yaris,10,0.05235602094240838,0.02204464039680353,0.618627721135299,True,True,False,False,False,False,False,False,False,False,True,False,False
3950,17000,2014,0.0,Hatchback,1.2,3.0,5.0,Toyota,Aygo,9,0.05235602094240838,0.012400110223201984,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
7780,51700,2016,2.0,Hatchback,1.0,5.0,5.0,Ford,Fiesta,7,0.1118765500137779,0.0349958666299256,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
2499,104858,2010,0.0,Estate,1.2,5.0,5.0,Renault,Clio,13,0.04767153485808763,0.028658032515844586,0.04684486084320749,False,True,False,False,False,False,False,False,False,True,False,False,False
3290,73001,2012,3.0,Hatchback,1.4,5.0,5.0,Toyota,Aygo,11,0.05235602094240838,0.012400110223201984,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
3450,131000,2005,7.0,Estate,1.4,5.0,5.0,BMW,3 Series,18,0.07357398732433178,0.029209148525764672,0.04684486084320749,False,False,False,False,False,False,False,False,False,True,False,False,False
6495,95555,2015,2.0,Hatchback,1.2,5.0,5.0,Volkswagen,Polo,8,0.07467621934417194,0.027280242491044365,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
8995,125000,2015,3.0,Estate,1.2,5.0,5.0,Jaguar,XF,8,0.008266740148801324,0.0035822540644805732,0.04684486084320749,False,False,False,False,False,False,False,False,False,False,True,False,False
5995,94900,2015,4.0,SUV,1.2,5.0,5.0,Nissan,Qashqai,8,0.0487737668779278,0.013226784238082117,0.12427666023697989,False,True,False,False,False,False,False,False,False,False,False,True,False
1895,87100,2005,5.0,Hatchback,1.2,3.0,5.0,Volkswagen,Polo,18,0.07467621934417194,0.027280242491044365,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
2995,47988,2009,0.0,Hatchback,1.0,5.0,5.0,Vauxhall,Corsa,14,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
2995,81224,2006,0.0,Hatchback,1.2,3.0,5.0,Toyota,Yaris,17,0.05235602094240838,0.02204464039680353,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
12800,57000,2016,2.0,Saloon,1.2,5.0,5.0,BMW,3 SERIES,7,0.07357398732433178,0.002755580049600441,0.09947643979057591,False,True,False,False,False,False,False,False,False,False,False,True,False
6250,81000,2011,4.0,Hatchback,1.2,3.0,5.0,Audi,A3,12,0.03968035271424635,0.011297878203361807,0.618627721135299,True,True,False,False,False,False,False,False,False,False,True,False,False
1995,98885,2010,0.0,Convertible,1.0,5.0,5.0,Peugeot,308,13,0.06530724717553045,0.013226784238082117,0.029760264535684762,False,True,False,False,True,False,False,False,False,False,True,False,False
1800,120000,2010,5.0,MPV,1.2,5.0,5.0,Vauxhall,Zafira,13,0.14907688068338384,0.004133370074400662,0.041884816753926704,False,False,False,False,False,False,False,False,False,True,False,False,False
6495,24629,2011,3.0,SUV,1.0,5.0,5.0,Suzuki,Grand Vitara,12,0.011297878203361807,0.0011022320198401765,0.12427666023697989,False,True,False,False,True,False,False,False,False,False,True,False,False
2699,77000,2004,2.0,Coupe,1.2,5.0,5.0,Mercedes-Benz,CLK,19,0.04519151281344723,0.002480022044640397,0.037475888674566,False,False,False,False,True,False,False,False,True,False,False,False,False
4200,55635,2012,4.0,Hatchback,1.5,5.0,5.0,KIA,RIO,11,0.02149352438688344,0.003306696059520529,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
9870,25224,2014,1.0,MPV,1.2,3.0,5.0,Mercedes-Benz,B Class,9,0.04519151281344723,0.0019289060347203086,0.041884816753926704,False,True,False,False,False,False,False,False,False,False,True,False,False
4993,116000,2017,3.0,Estate,1.0,5.0,5.0,Vauxhall,Astra,6,0.14907688068338384,0.041884816753926704,0.04684486084320749,False,True,False,False,False,False,False,False,False,False,False,True,False
1998,110000,2008,0.0,Hatchback,1.2,3.0,5.0,Hyundai,i30,15,0.025626894461284102,0.005786718104160926,0.618627721135299,False,True,False,False,False,False,False,False,False,True,False,False,False
2395,130100,2001,5.0,Saloon,3.5,5.0,5.0,Subaru,Impreza,22,0.003031138054560485,0.002204464039680353,0.09947643979057591,False,True,False,False,True,False,False,True,False,False,False,False,False
2995,81224,2006,0.0,Hatchback,2.3,4.0,5.0,Toyota,Yaris,17,0.05235602094240838,0.02204464039680353,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
2995,47988,2009,0.0,Hatchback,1.4,5.0,5.0,Vauxhall,Corsa,14,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
3990,50562,2012,2.0,Hatchback,1.4,5.0,5.0,Hyundai,I10,11,0.025626894461284102,0.0005511160099200882,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
6700,34685,2017,2.0,Hatchback,1.2,5.0,5.0,Vauxhall,Corsa,6,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
8495,55400,2015,3.0,SUV,1.2,5.0,5.0,Mazda,CX-3,8,0.014604574262882336,0.0002755580049600441,0.12427666023697989,False,True,False,False,False,False,False,False,False,False,False,True,False
1795,49377,2007,0.0,Hatchback,1.2,5.0,5.0,SEAT,Ibiza,16,0.016533480297602647,0.012400110223201984,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
8495,70876,2014,0.0,SUV,1.5,5.0,5.0,BMW,X1,9,0.07357398732433178,0.0035822540644805732,0.12427666023697989,False,True,False,False,False,False,False,False,False,False,True,False,False
5675,80000,2013,3.0,Hatchback,1.4,5.0,5.0,Ford,Mondeo,10,0.1118765500137779,0.008542298153761367,0.618627721135299,False,True,False,False,False,False,False,False,False,False,True,False,False
11225,57727,2017,2.0,Hatchback,1.5,5.0,5.0,Ford,Focus,6,0.1118765500137779,0.04408928079360706,0.618627721135299,False,False,False,False,True,False,False,False,False,False,False,True,False
2495,68100,2011,5.0,Hatchback,1.4,5.0,5.0,Hyundai,i10,12,0.025626894461284102,0.002480022044640397,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
4785,66436,2011,1.0,Hatchback,1.2,5.0,5.0,Ford,Focus,12,0.1118765500137779,0.04408928079360706,0.618627721135299,True,True,False,False,True,False,False,False,False,False,True,False,False
8995,71504,2015,0.0,MPV,1.5,5.0,5.0,Toyota,Verso,8,0.05235602094240838,0.003306696059520529,0.041884816753926704,False,True,False,False,False,False,False,False,False,False,False,True,False
4990,67000,2014,0.0,Hatchback,2.5,5.0,7.0,Vauxhall,Adam,9,0.14907688068338384,0.007991182143841279,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
3995,87986,2010,0.0,Convertible,1.6,5.0,5.0,Fiat,500C,13,0.028658032515844586,0.005511160099200882,0.029760264535684762,False,True,False,False,True,False,False,False,False,False,True,False,False
5498,50600,2014,2.0,SUV,1.2,5.0,5.0,Renault,Captur,9,0.04767153485808763,0.002480022044640397,0.12427666023697989,False,True,False,False,True,False,False,False,False,False,True,False,False
5750,67601,2010,0.0,Convertible,1.5,5.0,7.0,Fiat,500C,13,0.028658032515844586,0.005511160099200882,0.029760264535684762,False,False,False,False,True,False,False,False,False,False,True,False,False
2445,123000,2008,5.0,Hatchback,1.6,5.0,5.0,Ford,Mondeo,15,0.1118765500137779,0.008542298153761367,0.618627721135299,False,True,False,False,False,False,False,False,False,True,False,False,False
2550,69354,2004,0.0,Hatchback,1.6,5.0,5.0,Volkswagen,Golf,19,0.07467621934417194,0.014604574262882336,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
7499,144000,2011,3.0,SUV,1.6,5.0,5.0,Audi,Q7,12,0.03968035271424635,0.0005511160099200882,0.12427666023697989,True,False,False,False,False,False,False,False,False,False,True,False,False
7970,76000,2019,1.0,Hatchback,2.0,5.0,5.0,Citroen,C3,4,0.025626894461284102,0.006888950124001102,0.618627721135299,True,True,False,False,True,False,False,False,False,False,False,True,False
6700,64000,2012,0.0,Estate,2.0,5.0,5.0,MINI,Clubman,11,0.026453568476164233,0.0002755580049600441,0.04684486084320749,False,True,False,False,False,False,False,False,False,False,True,False,False
4895,105000,2011,2.0,SUV,2.0,5.0,5.0,BMW,X1,12,0.07357398732433178,0.0035822540644805732,0.12427666023697989,True,True,False,False,False,False,False,False,False,False,True,False,False
6390,92080,2013,2.0,Convertible,1.6,5.0,5.0,BMW,3 Series,10,0.07357398732433178,0.029209148525764672,0.029760264535684762,True,True,False,False,False,False,False,False,False,False,True,False,False
1495,108257,2007,0.0,Hatchback,1.5,5.0,5.0,Vauxhall,Astra,16,0.14907688068338384,0.041884816753926704,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
2995,81224,2006,0.0,Hatchback,1.5,5.0,5.0,Toyota,Yaris,17,0.05235602094240838,0.02204464039680353,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
10970,91000,2019,1.0,Hatchback,1.5,5.0,5.0,Ford,Focus,4,0.1118765500137779,0.04408928079360706,0.618627721135299,True,True,False,False,True,False,False,False,False,False,False,True,False
14250,71396,2018,1.0,SUV,1.6,5.0,5.0,Volkswagen,Tiguan,5,0.07467621934417194,0.002480022044640397,0.12427666023697989,False,True,False,False,False,False,False,False,False,False,False,True,False
6850,90000,2013,7.0,SUV,1.5,5.0,5.0,BMW,X1,10,0.07357398732433178,0.0035822540644805732,0.12427666023697989,False,True,False,False,False,False,False,False,False,False,True,False,False
9250,79500,2015,2.0,Hatchback,1.5,5.0,5.0,Mercedes-Benz,A Class,8,0.04519151281344723,0.010471204188481676,0.618627721135299,False,False,False,False,False,False,False,False,False,False,False,True,False
3495,25857,2007,0.0,Hatchback,1.5,5.0,5.0,Vauxhall,Corsa,16,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
3240,86101,2013,3.0,SUV,1.2,5.0,5.0,Vauxhall,Antara,10,0.14907688068338384,0.0011022320198401765,0.12427666023697989,True,False,False,False,False,False,False,False,False,False,True,False,False
9995,54000,2013,0.0,Saloon,1.5,5.0,5.0,BMW,3 Series,10,0.07357398732433178,0.029209148525764672,0.09947643979057591,True,False,False,False,False,False,False,False,False,False,True,False,False
7749,68085,2013,2.0,Saloon,1.5,5.0,5.0,Jaguar,XF,10,0.008266740148801324,0.0035822540644805732,0.09947643979057591,False,False,False,False,False,False,False,False,False,False,True,False,False
9395,109000,2018,2.0,Hatchback,1.6,5.0,5.0,Honda,Civic,5,0.029484706530724717,0.013226784238082117,0.618627721135299,False,True,False,False,False,False,False,False,False,False,False,True,False
8000,95000,2011,5.0,Saloon,1.5,4.0,5.0,Jaguar,Jaguar XJ,12,0.008266740148801324,0.0002755580049600441,0.09947643979057591,True,False,False,False,False,False,False,False,False,False,False,False,True
2695,146000,2008,4.0,Hatchback,1.3,5.0,5.0,Ford,Fiesta,15,0.1118765500137779,0.0349958666299256,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
2500,136842,2014,1.0,Estate,1.5,5.0,5.0,Vauxhall,Astra,9,0.14907688068338384,0.041884816753926704,0.04684486084320749,False,True,False,False,False,False,False,False,False,False,False,True,False
10970,91000,2019,1.0,Hatchback,1.5,5.0,5.0,Ford,Focus,4,0.1118765500137779,0.04408928079360706,0.618627721135299,True,True,False,False,True,False,False,False,False,False,False,True,False
2995,81224,2006,0.0,Hatchback,1.6,5.0,5.0,Toyota,Yaris,17,0.05235602094240838,0.02204464039680353,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
6990,32000,2015,0.0,Hatchback,1.5,5.0,5.0,Fiat,500,8,0.028658032515844586,0.011848994213281895,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
1995,97100,2010,5.0,Hatchback,1.3,5.0,5.0,Peugeot,107,13,0.06530724717553045,0.003306696059520529,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
1195,167794,2007,0.0,Coupe,1.5,5.0,5.0,Mercedes-Benz,C Class,16,0.04519151281344723,0.015706806282722512,0.037475888674566,False,False,False,False,False,False,False,False,False,True,False,False,False
2495,47530,2008,0.0,Hatchback,1.3,5.0,5.0,Ford,Fiesta,15,0.1118765500137779,0.0349958666299256,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
5970,102943,2014,3.0,Saloon,1.3,5.0,5.0,Mercedes-Benz,C Class,9,0.04519151281344723,0.015706806282722512,0.09947643979057591,False,False,False,False,False,False,False,False,False,False,True,False,False
6860,60000,2015,0.0,Estate,1.3,5.0,5.0,Hyundai,i40,8,0.025626894461284102,0.0011022320198401765,0.04684486084320749,False,True,False,False,False,False,False,False,False,False,True,False,False
4695,82600,2010,3.0,Saloon,1.5,5.0,5.0,BMW,3 SERIES,13,0.07357398732433178,0.002755580049600441,0.09947643979057591,False,True,False,False,False,False,False,False,False,False,True,False,False
5777,45000,2015,0.0,MPV,1.3,5.0,5.0,Vauxhall,Meriva,8,0.14907688068338384,0.002755580049600441,0.041884816753926704,False,True,False,False,True,False,False,False,False,False,False,True,False
3995,79980,2010,2.0,MPV,1.6,5.0,5.0,Vauxhall,Zafira,13,0.14907688068338384,0.004133370074400662,0.041884816753926704,False,False,False,False,False,False,False,False,False,True,False,False,False
7495,29000,2014,0.0,SUV,1.2,5.0,5.0,Vauxhall,Antara,9,0.14907688068338384,0.0011022320198401765,0.12427666023697989,False,True,False,False,False,False,False,False,False,False,True,False,False
1895,87100,2005,5.0,Hatchback,1.5,5.0,5.0,Volkswagen,Polo,18,0.07467621934417194,0.027280242491044365,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
2995,81224,2006,0.0,Hatchback,1.3,5.0,5.0,Toyota,Yaris,17,0.05235602094240838,0.02204464039680353,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
3195,28408,2005,0.0,Hatchback,1.2,5.0,5.0,Vauxhall,Astra,18,0.14907688068338384,0.041884816753926704,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
6500,98198,2016,2.0,SUV,1.2,5.0,5.0,KIA,Sportage,7,0.02149352438688344,0.009093414163681455,0.12427666023697989,False,True,False,False,False,False,False,False,False,False,False,True,False
9695,33465,2017,2.0,Hatchback,1.3,5.0,5.0,MINI,Hatch,6,0.026453568476164233,0.02149352438688344,0.618627721135299,False,True,False,False,False,False,False,False,False,False,False,True,False
6295,137920,2014,2.0,Estate,1.6,5.0,5.0,BMW,3 Series,9,0.07357398732433178,0.029209148525764672,0.04684486084320749,False,True,False,False,False,False,False,False,False,False,False,True,False
3495,85489,2009,0.0,Hatchback,1.5,5.0,5.0,Toyota,IQ,14,0.05235602094240838,0.002480022044640397,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
2667,88523,2003,0.0,Saloon,1.3,5.0,5.0,Jaguar,S-type,20,0.008266740148801324,0.0005511160099200882,0.09947643979057591,False,False,False,False,True,False,False,False,True,False,False,False,False
4995,52505,2013,0.0,Hatchback,1.5,5.0,5.0,Fiat,500,10,0.028658032515844586,0.011848994213281895,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
8700,30666,2018,3.0,Hatchback,1.5,5.0,5.0,Nissan,Micra,5,0.0487737668779278,0.005511160099200882,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
11480,44006,2015,3.0,Saloon,1.5,5.0,5.0,Volkswagen,Passat,8,0.07467621934417194,0.005786718104160926,0.09947643979057591,False,False,False,False,False,False,False,False,False,False,False,True,False
4495,148000,2011,4.0,SUV,1.5,5.0,5.0,Land,Rover Freelander 2,12,0.009093414163681455,0.002480022044640397,0.12427666023697989,False,True,False,False,False,False,False,False,False,False,True,False,False
11440,67748,2018,0.0,SUV,1.2,5.0,5.0,Vauxhall,Grandland X,5,0.14907688068338384,0.0013777900248002205,0.12427666023697989,False,True,False,False,True,False,False,False,False,False,False,True,False
1895,87100,2005,5.0,Hatchback,1.6,5.0,5.0,Volkswagen,Polo,18,0.07467621934417194,0.027280242491044365,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
3195,28408,2005,0.0,Hatchback,1.5,5.0,5.0,Vauxhall,Astra,18,0.14907688068338384,0.041884816753926704,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
7990,80000,2012,0.0,Saloon,1.3,5.0,5.0,Audi,A4,11,0.03968035271424635,0.0077156241388812346,0.09947643979057591,False,True,False,False,True,False,False,False,False,False,True,False,False
10995,59800,2017,3.0,Hatchback,1.2,5.0,5.0,Ford,Fiesta,6,0.1118765500137779,0.0349958666299256,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
2495,68272,2007,0.0,Convertible,1.6,5.0,5.0,Ford,Focus CC,16,0.1118765500137779,0.0002755580049600441,0.029760264535684762,False,True,False,False,True,False,False,False,False,True,False,False,False
5595,51000,2016,4.0,Hatchback,1.6,5.0,7.0,Smart,Forfour,7,0.0011022320198401765,0.0008266740148801323,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
7989,98235,2018,2.0,Saloon,1.6,5.0,7.0,Toyota,Avensis,5,0.05235602094240838,0.0013777900248002205,0.09947643979057591,False,True,False,False,False,False,False,False,False,False,False,True,False
8650,100000,2015,2.0,Hatchback,1.6,5.0,7.0,Volkswagen,Golf,8,0.07467621934417194,0.014604574262882336,0.618627721135299,False,True,False,False,False,False,False,False,False,False,True,False,False
5995,94000,2011,4.0,Saloon,2.0,5.0,7.0,Audi,A6 Saloon,12,0.03968035271424635,0.0016533480297602646,0.09947643979057591,False,True,False,False,False,False,False,False,False,False,True,False,False
2995,79011,2007,0.0,Hatchback,1.5,5.0,7.0,Vauxhall,Corsa,16,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
4550,76680,2010,1.0,Hatchback,1.6,5.0,7.0,Honda,Civic,13,0.029484706530724717,0.013226784238082117,0.618627721135299,True,True,False,False,True,False,False,False,False,False,True,False,False
2995,125000,2008,4.0,SUV,2.0,5.0,7.0,Jeep,Grand Cherokee,15,0.002204464039680353,0.0002755580049600441,0.12427666023697989,False,False,False,False,False,False,False,False,False,True,False,False,False
1895,87100,2005,5.0,Hatchback,1.5,5.0,7.0,Volkswagen,Polo,18,0.07467621934417194,0.027280242491044365,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
2995,47988,2009,0.0,Hatchback,2.0,5.0,7.0,Vauxhall,Corsa,14,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
2995,81224,2006,0.0,Hatchback,1.6,5.0,7.0,Toyota,Yaris,17,0.05235602094240838,0.02204464039680353,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
3995,90851,2011,0.0,Hatchback,2.0,5.0,5.0,Alfa,Romeo Giulietta,12,0.004960044089280794,0.0013777900248002205,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
16995,66229,2017,1.0,Saloon,2.0,5.0,5.0,Audi,A6,6,0.03968035271424635,0.0013777900248002205,0.09947643979057591,False,False,False,False,False,False,False,False,False,False,False,True,False
10750,39406,2017,0.0,Hatchback,1.6,5.0,5.0,Hyundai,i30,6,0.025626894461284102,0.005786718104160926,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
5249,65946,2013,2.0,Hatchback,1.6,5.0,5.0,SEAT,Ibiza,10,0.016533480297602647,0.012400110223201984,0.618627721135299,True,True,False,False,True,False,False,False,False,False,True,False,False
5100,49954,2013,0.0,Hatchback,2.0,5.0,5.0,Vauxhall,Corsa,10,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
4999,140000,2012,3.0,Estate,2.2,5.0,5.0,BMW,5 Series,11,0.07357398732433178,0.005235602094240838,0.04684486084320749,False,True,False,False,False,False,False,False,False,False,True,False,False
7777,82000,2015,0.0,Hatchback,1.6,5.0,5.0,Mercedes-Benz,A Class,8,0.04519151281344723,0.010471204188481676,0.618627721135299,False,True,False,False,False,False,False,False,False,False,True,False,False
8500,27500,2016,2.0,Hatchback,1.6,5.0,5.0,Vauxhall,Corsa,7,0.14907688068338384,0.060347203086249655,0.618627721135299,False,True,False,False,True,False,False,False,False,False,False,True,False
4500,76988,2011,2.0,Hatchback,2.0,5.0,5.0,Mitsubishi,Lancer,12,0.009093414163681455,0.0002755580049600441,0.618627721135299,True,True,False,False,True,False,False,False,False,True,False,False,False
1990,120863,2012,0.0,Hatchback,1.6,5.0,5.0,Renault,Clio,11,0.04767153485808763,0.028658032515844586,0.618627721135299,False,True,False,False,True,False,False,False,False,False,True,False,False
2995,81224,2006,0.0,Hatchback,1.6,3.0,4.0,Toyota,Yaris,17,0.05235602094240838,0.02204464039680353,0.618627721135299,False,True,False,False,True,False,False,False,False,True,False,False,False
